cell_id,source_generation_cell_id,phase,task_id,task_group,language,mode,repetition,generator_model_key,model_key,quality_index,critical_failure,semantic_fidelity,clarity,utility,completeness,state_preservation,operational_continuity,context_recoverability,handoff_quality,compactness,protocol_transferability,language_or_variant_stability,ambiguity,information_loss
53c911eecb9a68003edea1f85be9e763c4f9f875352113503942c07821078d45,013deb411c309d580f6bb2306d1ca73d53e4ae7b5998e4f4aec0aa600c3c93d0,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ES,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.076923076923077,False,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0
347bf5341f7e4a15fd83c54865b12f60f73547000f59036878ca3d67d9eb4d46,feeb93cb60684728b41df8a454a8a500b773e5c9c99a8c6cee85a4c8d88e013e,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ES,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
a071a2d6950322e1ce0da6f25a00a88456e9bc1cac7171c5bf96d34d389a02e8,4b984b2a3dc7df01172a13b12f74ddf0ea2971cdf2ac0036e1ef884356978050,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ES,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
d8163fd01fc7e0511cfa1e4decc211011fdf1b4eca76906ad5c683611161d34d,7e5cc3174613bb7a8d1b8b33adb398b16ec008276c514669fc282b45cb5f5fee,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ES,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.0,False,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0
366ab7c184c9ff4c527a5b2b5db21028c027069d3b9bc3a474a1299580c7a4d2,ce0193f4a5674616e64dfaac1775d78a8212a916fb6ea14787a9633a099d35cf,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,EN,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
a977b9fcc1e89dc01dfe14b14a3839815574f4c59711c9cae6b5f608afc69e4f,9b0d2736456403018a4e89fe9c24b2985829aae58f943c4c52b7b18b01ccdccb,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,EN,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
15addf4eccf4a96f9e47db9bb812360d0d457c7fcbdba2d11f78f48c8bac4b09,3a069b500b97f907c882f025217af92e4a69345e8eccf94ed6cca84290b2d2a3,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,EN,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.6923076923076925,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0
82fbd81d45e8b2fe8f05e8d1802e56afe2831d161b9e8d0e87ee69e8be9a3088,8b55e0fd49a1c01bacaafc935d867546a063dc7d6800c2660500a1342196dd06,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,EN,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,4.846153846153846,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0
cfd5ab9336234c7a6d5ed0bf15d509117826d0ca47130e3e857dc2d5325ccc2c,4b1a48aaf76a069c90cb55dc7bb3436bf9b465a233ffa842707af2d2d8ea933f,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ZH,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
158c4c711ccde27da76919566b888cf472ccb6ecb91acf120dfa4dc20ee94f09,3552620e2370df5cb6cd7ce787ad87a36e317cb38ffdc0bf7468f39bc74f1f14,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ZH,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.153846153846154,False,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0
a47be885be10e2d36ce69c688b45e3bdad08025eab4614aef870672f7cc308fe,2ccd483bebbec103a5fdf0db3f8c40097673538d4efaf5ab60962322296b67f0,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ZH,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,4.846153846153846,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
11b03cc57b3e2319790826910c80318bf1e3fbddd32abe1a245b5b2fda74e960,09ae9c9177068c887b9c62374599b87bc664f00b3de948d6a7121f962f104f9a,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ZH,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
398f90362654f92c5670c3d124e3473ddb99f84dd0214822ba9adbb65c443ce5,79ca64b54037cf41a64d285192a31d5e2af91d3cf75d864a7a9267df238f155a,exp06_a_hybrid_state_causal_handoff,A004,continuity_recovery,ZH,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.615384615384615,False,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
a18091190ec17f4b901ce2684086394b28f889d10c95dd931b20a3003c9ac247,bf51a0c8b0b4f6b29f7819f4b7a357e8ab9bd137f99c85eb678ce8369748ace6,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ES,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,4.461538461538462,False,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0
0787beca6fab6939e27ba35dcebdb466b84b03b42c862314c28cb093daecccf5,ec2c2bf4008700a9cbd7769f1ab943fba94edb6f73f3e51222a26578b9a71b66,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ES,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
bc6a9055fd5f2c6e8ed68d5878350de1490f470e109d059091f0b2a5dac4ea68,2de84a4f2f81d23ae2ea714815c80114db860481a841708162854b352c56979e,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ES,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,3.923076923076923,False,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0
584b9e836049f4853a633a542d5fd1b494d16590e0e4fd08ce1b3202a4a34c55,3f7de7da6c2f62ca06cac3ec6569cd011dad1e74ce9881a4a4e9bb679b360796,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ES,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,4.230769230769231,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0
3b9f97f0885ab19282714343b3e5997c01327a41ba5c7d7d6a06bbc186fb878a,a27d50da2b8c77aa8f0aeaa827acb17efecd0837e6e075ad407b16ab1d00c66a,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
a0e8ad1fa916df0ac6142d1a68ca971420aa1036c354838382399e5f3f19c5e4,c60b7430f99e64737b63a1d16fd91b1bacb99e21aba3459664b921d754b1b2d4,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.615384615384615,False,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0
efc8f6e5e8c92cf9133de83699b8f9e90018940a5b3c02bc30e484a727d343e9,27ebd3174b2db528089053a1bdb814991305a7b9af099e18267afced6d2c400d,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,4.846153846153846,False,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0
f03db30f617e0a952a2ee77fb89115e6f83ba8fd8f59ba3cb2bf5dacd5d7198d,887feccab618d682a6d68c486e6aefa6d114e71a354f67dd6cf7cd71361a9b63,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
a60da6f1978a1c85e4249e9787c57b84722ff47118851dd3bb972e9ed20f9906,6778eaa8fb9554f18da2a5854d555d1f09d539f488fea46702bfb884dd184bd4,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.615384615384615,False,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0
da65e738d0de77d3d32d16d041667d56d1dbadfc715bc45e8f3b5572abe58f3a,7949a0844da79fe518a230e6d5e8abbb197f8c5afe15cab35e7e4613177f0912,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,4.846153846153846,False,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0
a018ca952e1008b5fad5e5040c92a477bbee0076e81027006c781129bbc2ed85,72e2c7f335722c06f1818ca47f1cbf620882d235ef3dab90519dab2bd1ed7fe6,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
2cd0c0e71ab29f2dd5b019b118e71b2b885873b5accc01baa7f92da3293ef7ae,66212edd8488d05521b05a366be9beab8c724c884dac69179d45a3063ec94046,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.6923076923076925,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0
d424beb30a6554cdae5450c7ca38391d56afc3c5e4353f05f8d90a0f3e8b3c28,7c56f985d9423b73f99d64f9fdb62178e1cf53416aa91a504907acbb67e34f52,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,4.615384615384615,False,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0
5bc70e6a631b0b3c30922b1044ce38f0ce4a1fbe9ce5dc6823b84a8769fcac50,1365f62f27ca18b9f484aa49d3ac634559926e1dbe656ba04cbebc551b2bcb8f,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
7967d0f109bdab6481e4e27bbb0351136e4aa72eca9c8164aba84b9012d72537,e7c26bdeb8fa30aec147b849f6d0a0c1e241efe4ae0fca94467fc57af20a8996,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
5637c708617f7c2a746ae01b31aa9ed159866532c4818d6ba55b1e2b786cf77a,1868240181928f453e4a0e7fe9e69afb30e4781bb295e4093c0181b07e607841,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
c4bd1542844001d3172932bf0db8c5d6fe16ced0aac40648e15aa69710068a0b,b6d29d4e5d4c0d9a3ac880c98ea75626e9e6d49a573681756f67d5d0dd58d7e3,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
2a1e91ac4b9cc5e697e33005877c0dbfe066ba675fab9d82bc1586135800aa7b,21f47e6159161c3f72d502800b88eb28728c65a35c4ee1c8a4acdda799de9a35,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.384615384615385,False,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0
eb183e69be4e7928167b4cabe5e688df039d37750710b4aee74ddd79e67e84c1,1993b74a99e2acb4c58bc92c78a5fc396d39b65d39faaafebb1b4d5f25d1a6cf,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
6af6573dc40161d3adfdecef8c9f0602a67170b07fee0dfaf5b44a06272acfda,6e532c42b4db7fb3b992d0ffaca327a94d0742dd73ae40047715f89744750369,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
36815a6e942c0dc16255dac1dc316cf4574c3cee1d9b17215bd80c4f81881f51,f728ca38241e6f9470dcb49da8e6110aeb7d26218bf173811bcdc59591813107,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.6923076923076925,False,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0
50c226b82de4520edcea4273a9250a1d2666c89a1110a02a3367ec071af73b9f,995fae9027a2a08a23bf62b505d51670784d927129c3e1cb7fe32deee5e43e99,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,4.538461538461538,False,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0
23021f63da4837911ccac88c109f4e291ea738f9564891fbb48862047ff549da,512b0b93c8b84f54432a3d93ac1aacfed5e469452f45af72188b8ebdff656c01,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
648cc69b2770691304c44a8c5e609bc966028bb9ffa818562df7b1b2f6702658,01e6c8d6f40f4171e8ef8d5520b8ba096584adbc6dcd004d18f38002d7232e69,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.153846153846154,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0
e1bb501f6920546cfd35fcc91e9ed2379cc65347b1212ce906def5169f4715b5,8d85aca5386b27fc486a4b4c86038f3086a5d1e9ad45cc0f4f568ca43da0d0ae,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,4.076923076923077,False,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0
e379ad22ede96943b12c1cdd648428d5a540bc393618721c6e868ad58ee05b75,f1225ec929667cf7835012b9cf6e5dbd848a8ecca4eec7acd850687c4cb486c6,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
4ea01595451ba940e58f42f9edcfa71a2da2de8efc5c9e2e12d0a1ee7845c986,daf1baf171d6851b13d2f397c5d9914e7ee7ee3a704da5fc9e4e31d73afaac61,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.6923076923076925,False,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
71a2258040bcbd1eb5baef337166e7367e70ef73475c7e58a061991ff91bf29b,803162ea7605454a8c96378fb5eca504c4859d8800e7dd304b95e4a6eca7abc1,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,4.6923076923076925,False,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
4c85ef0a61071b94d594fa0f1ca11f88fbc5f88fd0be68ccf34626b4a051c21b,725a36be3eb9f8a304fc13ffcf71bd10e9cfbe3c0de66267306bef7f153e5169,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
7960fa33b8c0754f2aca84f8f8448e118605b47ee9809c20aad01ccc938f21f4,be12160007eebf39e587ea38ff6ef988bbbab0636b25f39245e8f450e581021f,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.461538461538462,False,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0
059622432872fd5716e0888f4d33eb203c8b7a9a29f29518681498882ccc3600,27c01ea90f7f440c77ada4e59bf4c3cae86dd0383a3824eb51ddc840b797bc82,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,3.3076923076923075,False,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0
b8b14ae73f7a0b05917d090cc77028dd51e540d2016145f3879fcd0e35a21e0c,d3f6a6bd2a41a59180a57ea6c86b06ffe7fb90b2b9626445b87974f3b8271151,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
a2f4d3fb43bba02a6f39935f8a8c64a847a0c155c950b2cad90c9193882294d3,94a0bae03d35773771e1524592392bb77c567b2520712dc2c5cca38df850fc5a,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.6923076923076925,False,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0
e9721957276ec107732d6b3ce47da2d884a22b94558de1838d11fc9c36fffa3e,e65dba3b848ad1810a5cae97416ba9e93a106e8fbcd936af0eedb6dc2695a7b7,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,4.230769230769231,False,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0
a365d0bf1a4c99f1ee39604d8b408abd963cab3419159a94562a2a6ef880c909,a952a8b87d745f95da5d12990fc22b8eac5ac5a63c8d8646f39fe4f55aee4320,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
48f6921921f5a8746d0a858e9596c7260c6c5ec0a9042745b158d9960d569bf6,9b2d5672a18e520c2f0f27c66a852e4813a46cc7c57856141325bee573c66b1d,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.615384615384615,False,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
1428567f32832b6b74782d4cfb56752e6faf9dd10845ba0589576cc0b585c6df,5e1375985b3aedb70199de8021003aa6e2621b312e99370256e6307ddb094b84,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,4.384615384615385,False,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0
5c1a7ebe1a4ac6f06d29f1c22f1ed0559fe7a074cf15267d5e472ad38fc41d82,3cbf741750475ac249c24c3389134ede3bd4845e86636d5584e3b370fa2574d8,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
c4f7eec3c5294c94aff38d315bb59eb106f35bf554c027a68e5f7ded0ed1741c,cc6e51797d888500af863753557d3a148c19c01aaec3ad33e778c5279a79f2a4,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.461538461538462,False,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0
844e4c0c1ba57d45a2bc234a08558044405a50e17e11b0b3bcda12c5cbe664c1,9a04682d838d65e626e9e97275157dbdabeea286caa467811484dbc2969bca9c,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,4.076923076923077,False,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0
c373698657a3b4a00db1dbc9a7ec521165d0dc8b98bbb32a88ac30c351c855f9,ac0b997afc59171f2dd04dc678fb1facf5171a0555224c54b7f20f485540d432,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0
c35dd666ff85c986d7f3589093bcf4623d965be1adefd6425af896c9a234963c,8932230d3a7b6ce43f37f7fdbe10d1dd1c6ff156a33ead48536d34dd8866c022,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.0,False,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0
68070fa86d2e7c66cd599cf2ea08bde147b62f67a3ed1f0003437878e0c12933,e48eba4c487eef6b09b841741c7b7d6f6b061a504426150a23bc5c4c82adf68c,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,compressed,3,qwen3_next_80b_instruct,grok_4_20_reasoning,4.846153846153846,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
73be58519c63fc45b18e5a032d45c97eeae95329ab1c3d86c403f2c84469d5aa,56d625b828f7f42acba8c298db4eb474c825c0677c22941fa46556e3aacdabdd,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,hybrid_state,2,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
98bfe386772b08443ed7700e22f860a40170f01916b59f1e2656391834a9fa04,1d23e1a9f2dd46468a8a63aecea21f289e983e8936df0aea8cb57c7ea64882f5,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,hybrid_state,3,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.076923076923077,False,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0
242256738ce32eb338b59595494ff3f314dfa7746e8d9158870e4349479bf42a,6f53c3658a3a63c203e8df464b8cc5bec05b891e55b14f982e84c003d5cc0594,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,compressed,1,qwen3_next_80b_instruct,grok_4_20_reasoning,4.3076923076923075,False,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0
99ab99e4b1997e4ca7d0bde27f928ee99f45ea58bb8b2e10381a77f4fb28c655,5a6bd9e008b1b6ebfb06f083bab8e2e5aa81be19d1730a7a738fadb7ece38912,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,compressed,3,qwen3_next_80b_instruct,gemini_3_5_flash,4.0,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
733c30d13ed588837a13ecd04a9a695cfa41fac7773c3cb37b48f342ecd8ddfc,8ea6180d71c87717ada9ea12dede5d41432da02e0629fe93f896047a41a811a6,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,hybrid_state,1,qwen3_next_80b_instruct,azure_gpt_5_4_high,3.6923076923076925,False,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0
609f56ad5bb9abcde8b061fc00d66a3adc3d242fdf7718f79d38301c9f973ea6,61566208d54736c882d36b4e17e5f11665bbd6c6bb157c8dd189752b913f8b16,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,hybrid_state,2,qwen3_next_80b_instruct,grok_4_20_reasoning,3.769230769230769,False,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0
ae59eba1ddf6a8dfc98edaadeb11538b72b549e1c4ebe3e9a3b03d1f2856cb88,3a692b968ff53c23d89f0c064d58b24f68ee7209a0269678fb22d152f83ca95f,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,compressed,1,qwen3_next_80b_instruct,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
de6f8f9c3a9fee8200a1734d276c09d8d0c1a30c3b4bbbb270d194fb6fb6fe1f,ebbe10b2094c9b47ab0d9b818a2f31669f4beb2df625fb19c868f597ce2a4382,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,compressed,2,qwen3_next_80b_instruct,azure_gpt_5_4_high,4.3076923076923075,False,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0
